arresting_agency_url,inmate_race,inmate_sex,inmate_date_of_arrest
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/02/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/14/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/17/2021
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/11/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/02/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/27/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,08/24/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/15/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,10/27/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/13/2021
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/19/2020
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,04/06/2021
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/14/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/30/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/22/2021
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/02/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/25/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/01/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/29/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/03/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/04/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/05/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/16/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/30/2021
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,10/27/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,07/15/2019
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/23/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/11/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/11/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/06/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/01/2020
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/04/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/25/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/25/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/17/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/25/2021
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/26/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/26/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/30/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/29/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/29/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/29/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/01/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/21/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/13/2021
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/02/2021
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/13/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/10/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/12/2022
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/19/2017
http://www.madison.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/12/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/26/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/27/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/15/2020
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/13/2021
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/10/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/12/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/18/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,11/09/2019
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/07/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/20/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/29/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/02/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/16/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/26/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,08/14/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/13/2020
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/24/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/23/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/01/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/04/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll, ,Female, 
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/18/2019
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/10/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/09/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/25/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/10/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/13/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,11/01/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,11/04/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/16/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/26/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/18/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/16/2020
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/10/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/09/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/07/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/20/2020
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/27/2022
http://www.jefferson.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/11/2022
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/31/2017
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/01/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/30/2019
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/06/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/16/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/27/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/07/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/12/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/18/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,11/01/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/04/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/07/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/14/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/15/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/04/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/30/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/21/2020
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/18/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/17/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/15/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/20/2019
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/19/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/24/2020
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/15/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/16/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/21/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/06/2020
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/09/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,01/27/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Asian/PacificIslander,Male,06/06/2020
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/04/2022
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll, ,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/24/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/01/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/10/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/27/2019
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/09/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/18/2017
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/02/2022
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/01/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/09/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/15/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/11/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/24/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/26/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/22/2021
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/12/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/14/2017
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll, ,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll, ,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll, ,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.natchitoches.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/27/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/25/2022
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/27/2018
http://www.morehouse.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,07/22/2021
